ID_UF;ID;cas2008;cas2009;cas2010;cas2011;cas2012;cas2013;cas2014;cas2015;cas2016;cas2017;cas2018;pop2008;pop2009;pop2010;pop2011;pop2012;pop2013;pop2014;pop2015;pop2016;pop2017;pop2018;tx2008;tx2009;tx2010;tx2011;tx2012;tx2013;tx2014;tx2015;tx2016;tx2017;tx2018;Ano1;Ano2;Ano3 ;Ano4;Ano5;Ano6;Ano7;Ano8;Ano9;Ano10;Ano11;tx2008na
35;35035;3;3;1;0;2;3;0;1;1;2;2;161627;162523;158322;159159;159684;165486;166171;166840;167490;168130;168448;0,0186;0,0185;0,006316;NA;0,012525;0,018128;NA;0,005994;0,005971;0,011896;0,011873;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,18561
32;32007;14;20;16;4;12;8;9;9;6;9;11;130745;131253;132059;132640;133189;141838;142777;143700;144600;145477;141675;0,1071;0,1524;0,121158;0,030157;0,090098;0,056402;0,063035;0,06263;0,041494;0,061865;0,077642;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1779
21;21002;268;342;330;420;516;728;880;825;641;508;317;1249141;1266366;1306029;1327649;1345368;1366266;1381459;1395792;1409162;1421569;1421946;0,2145;0,2701;0,252674;0,316349;0,383538;0,532839;0,637008;0,591062;0,45488;0,357352;0,222934;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,214547
28;28004;46;42;38;59;69;66;70;112;153;108;90;159141;160544;160387;161533;162733;168667;170038;171382;172695;173978;172934;0,2891;0,2616;0,236927;0,36525;0,424007;0,391304;0,411673;0,653511;0,885955;0,620768;0,52043;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,28952
28;28006;11;14;32;36;19;14;35;32;46;38;44;111263;112062;114246;115147;116016;120267;121262;122233;123183;124113;123376;0,0989;0,1249;0,280097;0,312644;0,163771;0,116408;0,288631;0,261795;0,373428;0,306173;0,356633;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,98865
24;24015;13;24;13;14;23;36;41;47;62;108;119;229045;231241;229881;231654;233443;243586;245725;247816;249855;251840;249746;0,0568;0,1038;0,056551;0,060435;0,098525;0,147792;0,166853;0,189657;0,248144;0,428844;0,476484;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,56757
31;31041;15;13;16;23;17;29;40;31;29;33;21;150741;150865;149456;149500;149587;154177;154384;154582;154773;154952;152216;0,0995;0,0862;0,107055;0,153846;0,113646;0,188096;0,259094;0,200541;0,187371;0,212969;0,137962;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,9958
27;27002;28;17;36;19;30;26;23;28;38;22;21;81030;82086;79633;80373;81088;84669;85317;86245;86817;87354;85957;0,3456;0,2071;0,452074;0,236398;0,369968;0,307078;0,269583;0,324657;0,437702;0,251849;0,244308;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,345551
29;29017;84;123;112;119;120;130;151;157;198;188;224;305578;307872;308379;310500;312520;332440;334674;336783;338298;338835;327767;0,2749;0,3995;0,363189;0,383253;0,383975;0,391048;0,451185;0,466176;0,585283;0,554842;0,683412;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,274889
32;32011;9;17;11;20;14;14;19;11;11;15;17;154221;154231;158317;158732;159140;169038;169852;170649;171426;172184;166760;0,0584;0,1102;0,069481;0,125999;0,087973;0,082822;0,111862;0,06446;0,064168;0,087116;0,101943;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,58358
31;31049;6;12;6;6;10;13;13;6;11;12;12;226963;228634;225289;226640;227873;236101;237500;238847;240125;241339;239892;0,0264;0,0525;0,026632;0,026474;0,043884;0,055061;0,054737;0,025121;0,045809;0,049723;0,050023;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,26436
15;15003;2;1;2;2;3;6;5;3;4;4;4;59164;59283;67616;68344;69092;70403;71135;71843;72528;73186;74600;0,0338;0,0169;0,029579;0,029264;0,04342;0,085224;0,070289;0,041758;0,055151;0,054655;0,053619;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,3384
31;31014;4;4;6;0;6;15;14;19;30;28;21;181954;182749;179711;180205;180728;186741;187400;188033;188638;189212;186931;0,0220;0,0219;0,033387;NA;0,033199;0,080325;0,074707;0,101046;0,159035;0,147982;0,112341;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21984
51;51002;20;16;9;11;22;14;18;26;35;32;17;105214;106685;99164;99848;100528;101672;102328;102968;103591;104198;107187;0,1901;0,1500;0,090759;0,110167;0,218845;0,137698;0,175905;0,252506;0,337867;0,307108;0,158601;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1989
15;15015;67;66;78;70;82;86;115;149;119;206;139;259288;288539;282175;277530;283554;287193;290730;294165;297477;300663;306088;0,2584;0,2287;0,276424;0,252225;0,289187;0,29945;0,395556;0,506518;0,400031;0,685152;0,454118;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,2584
51;51022;5;1;2;7;5;4;2;2;8;14;5;30090;30666;34091;34823;35554;36797;37615;38412;39187;39942;41128;0,1662;0,0326;0,058667;0,201017;0,140631;0,108705;0,05317;0,052067;0,204149;0,350508;0,121572;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,166168
26;26009;74;68;78;51;64;91;54;108;118;170;107;256897;261233;273742;278434;282980;295501;300460;305270;309912;314397;315022;0,2881;0,2603;0,28494;0,183167;0,226164;0,307952;0,179724;0,353785;0,380753;0,540718;0,339659;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,28853
51;51012;7;12;14;20;15;14;14;7;9;10;19;64758;65247;67792;68418;69039;70085;70719;71338;72021;72605;74703;0,1081;0,1839;0,206514;0,292321;0,217269;0,199757;0,197967;0,098124;0,124964;0,137732;0,254341;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1895
21;21011;42;35;24;49;39;55;52;50;57;52;50;296376;299129;311548;312785;316734;320723;323562;328081;330611;332957;334288;0,1417;0,1170;0,077035;0,156657;0,123132;0,171488;0,160711;0,152401;0,172408;0,156176;0,149572;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,141712
22;22015;12;3;7;13;10;9;11;13;18;18;7;265032;267733;261949;263505;264998;266945;267714;268311;268906;269366;273219;0,0453;0,0112;0,026723;0,049335;0,037736;0,033715;0,041089;0,048451;0,066938;0,066824;0,02562;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,45278
22;22010;4;3;4;1;1;5;6;2;4;3;1;85997;86817;88078;88911;89712;90379;90798;91168;91491;91775;93003;0,0465;0,0346;0,045414;0,011247;0,011147;0,055323;0,066081;0,021938;0,04372;0,032689;0,010752;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,46513
51;51018;28;26;18;18;9;22;32;34;32;30;28;131700;132313;132179;132763;133324;134262;134727;135181;136000;136433;140405;0,2126;0,1965;0,136179;0,13558;0,067505;0,163859;0,237517;0,251515;0,235294;0,219888;0,199423;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21264
51;51015;10;5;3;4;7;2;5;5;6;7;9;30107;29793;32643;32753;32743;32717;32657;32596;32538;32480;33393;0,3321;0,1678;0,091903;0,122126;0,213786;0,06113;0,153107;0,153393;0,1844;0,215517;0,269518;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,332149
22;22007;1;0;0;2;0;0;1;0;4;1;2;43035;43664;43605;44150;44674;45011;45289;45533;45747;45933;46511;0,0232;NA;NA;0,0453;NA;NA;0,02208;NA;0,087437;0,021771;0,043001;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,23237
50;50003;13;15;4;14;15;8;7;4;10;14;12;116039;117160;117215;118180;119147;122435;123553;124641;125714;126775;128094;0,1120;0,1280;0,034125;0,118463;0,125895;0,065341;0,056656;0,032092;0,079546;0,110432;0,093681;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,11231
51;51006;22;24;23;19;26;40;41;47;51;64;65;162055;168115;191179;198104;204751;216083;223705;231128;238340;245379;252848;0,1358;0,1428;0,120306;0,095909;0,126984;0,185114;0,183277;0,203351;0,21398;0,260821;0,257071;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,135756
16;16002;1;0;0;1;2;1;4;0;2;1;4;24438;25229;24223;25032;25619;27052;27711;28365;29010;29648;30877;0,0409;NA;NA;0,039949;0,078067;0,036966;0,144347;NA;0,068942;0,033729;0,129546;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,492
35;35033;6;8;6;11;9;6;3;1;3;2;2;173697;174808;178894;180266;181566;189121;190666;192167;193636;195071;196872;0,0345;0,0458;0,033539;0,061021;0,049569;0,031726;0,015734;0,005204;0,015493;0,010253;0,010159;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,34543
52;52007;80;98;84;84;140;169;153;159;221;236;178;530458;536696;540619;545991;551559;575001;581770;588405;594868;601160;610089;0,1508;0,1826;0,155377;0,153849;0,253826;0,293913;0,262991;0,270222;0,371511;0,392574;0,291761;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,15813
35;35016;9;8;16;13;10;10;9;5;1;0;1;180507;181016;181704;182307;182882;189489;190243;190976;191692;192392;192695;0,0499;0,0442;0,088055;0,071308;0,05468;0,052774;0,047308;0,026181;0,005217;NA;0,00519;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,4986
31;31055;1;1;0;0;0;0;2;2;5;0;3;74714;74765;73871;73899;73921;76164;76246;76325;76401;76471;75069;0,0134;0,0134;NA;NA;NA;NA;0,026231;0,026204;0,065444;NA;0,039963;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,13384
24;24009;12;1;1;2;2;3;4;6;5;10;4;51977;52038;51329;51337;51364;53073;53139;53201;53263;53321;52539;0,2309;0,0192;0,019482;0,038958;0,038938;0,056526;0,075274;0,11278;0,093874;0,187543;0,076134;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,23871
52;52009;2;6;2;4;2;0;8;7;8;4;17;103763;103863;109610;110112;110677;114583;115318;116043;116745;117427;117161;0,0193;0,0578;0,018247;0,036327;0,018071;NA;0,069373;0,060322;0,068525;0,034064;0,145099;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,19275
50;50002;4;7;3;6;9;5;9;5;4;6;6;103587;104043;105446;105957;106489;108827;109410;109979;110540;111093;111946;0,0386;0,0673;0,028451;0,056627;0,084516;0,045944;0,082259;0,045463;0,036186;0,054009;0,053597;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,38615
28;28011;205;244;227;280;356;400;440;585;689;611;504;784036;794475;835654;848093;859965;899239;912647;925744;938550;951073;949342;0,2615;0,3071;0,271644;0,330152;0,41397;0,444821;0,482114;0,631924;0,734111;0,642432;0,530894;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,261468
35;35017;20;19;24;15;18;18;33;35;34;29;25;254812;256780;256647;258338;260052;270673;272723;274717;276667;278572;280849;0,0785;0,0740;0,093514;0,058063;0,069217;0,066501;0,121002;0,127404;0,122891;0,104102;0,089016;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,78489
31;31012;10;9;7;11;21;14;23;35;17;41;14;160101;160808;156456;156772;157112;162215;162675;163120;163540;163942;161678;0,0625;0,0560;0,044741;0,070166;0,133663;0,086305;0,141386;0,214566;0,10395;0,250088;0,086592;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,62461
52;52003;7;3;4;7;7;4;4;10;8;9;6;55201;55305;55472;55588;55718;57464;57659;57851;58039;58219;57505;0,1268;0,0542;0,072108;0,125926;0,125633;0,069609;0,069373;0,172858;0,137838;0,154589;0,104339;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,12689
17;17002;38;52;35;52;60;50;51;82;112;114;91;244103;245407;278791;282510;286178;298783;302864;306848;310729;314505;315817;0,1557;0,2119;0,125542;0,184064;0,20966;0,167346;0,168392;0,267233;0,360443;0,362474;0,288142;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,155672
27;27006;200;256;229;275;219;250;256;231;287;236;179;405859;409219;410890;413975;416709;434661;437452;440103;442594;444919;437905;0,4928;0,6256;0,557327;0,664291;0,525547;0,575161;0,585207;0,524877;0,64845;0,530434;0,408764;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,492782
42;42020;7;7;11;2;9;10;9;7;8;8;12;174574;175898;180877;182397;183931;190312;192455;194578;196684;198774;200339;0,0401;0,0398;0,060815;0,010965;0,048931;0,052545;0,046764;0,035975;0,040674;0,040247;0,059898;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,498
35;35024;11;19;14;15;32;16;9;21;15;14;18;492583;496776;502308;506351;510405;532186;536967;541610;546151;550591;556471;0,0223;0,0382;0,027871;0,029624;0,062695;0,030065;0,016761;0,038773;0,027465;0,025427;0,032347;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,22331
15;15006;2;2;2;3;1;3;7;5;5;5;4;142376;144793;153166;155707;158333;162836;165571;168225;170786;173249;175883;0,0140;0,0138;0,013058;0,019267;0,006316;0,018423;0,042278;0,029722;0,029276;0,02886;0,022742;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1447
26;26001;55;81;37;61;46;67;71;77;70;91;45;310427;313547;307658;309972;312105;321819;324218;326540;328785;330953;331762;0,1772;0,2583;0,120263;0,196792;0,147386;0,208192;0,218988;0,235806;0,212905;0,274964;0,135639;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,177175
31;31023;3;7;4;3;9;14;12;9;6;11;15;199946;202466;204475;206774;209055;217880;220293;222607;224808;226898;228405;0,0150;0,0346;0,019562;0,014509;0,043051;0,064256;0,054473;0,04043;0,026689;0,04848;0,065673;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,154
51;51005;6;7;9;11;6;10;8;19;7;10;9;77972;78985;75598;76266;76872;77897;78503;79094;79669;80229;82534;0,0770;0,0886;0,119051;0,144232;0,078052;0,128375;0,101907;0,24022;0,087864;0,124643;0,109046;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,76951
51;51001;34;35;26;23;25;32;34;21;28;26;18;138842;143008;137536;140785;143796;148922;152295;155581;158779;161895;166705;0,2449;0,2447;0,189041;0,16337;0,173857;0,214878;0,223251;0,134978;0,176346;0,160598;0,107975;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,244883
35;35039;8;13;8;6;8;9;11;5;10;2;5;271811;274139;263993;265178;266445;276655;278220;279744;281234;282689;284012;0,0294;0,0474;0,030304;0,022626;0,030025;0,032531;0,039537;0,017873;0,035558;0,007075;0,017605;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,29432
35;35006;0;0;0;0;2;1;0;0;0;0;1;46880;47106;46377;46534;46688;48382;48586;48781;48973;49161;49257;NA;NA;NA;NA;0,042838;0,020669;NA;NA;NA;NA;0,020302;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
35;35022;4;3;2;2;6;3;8;6;3;5;3;178242;180165;178442;180009;181529;189379;191163;192896;194592;196249;198502;0,0224;0,0167;0,011208;0,011111;0,033053;0,015841;0,041849;0,031105;0,015417;0,025478;0,015113;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,22441
33;33009;34;44;38;30;45;47;46;50;79;72;63;143054;149424;162490;168708;174836;182054;187921;193588;199072;204369;211057;0,2377;0,2945;0,233861;0,177822;0,257384;0,258165;0,244784;0,25828;0,396841;0,352304;0,298498;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,237672
33;33013;87;82;68;82;64;75;94;100;103;119;159;199373;204394;206845;211517;215841;220920;224905;228754;232479;236073;243037;0,4364;0,4012;0,328749;0,387676;0,296515;0,339489;0,417954;0,437151;0,443051;0,504081;0,654221;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,436368
24;24013;3;3;3;2;5;9;12;22;33;42;27;60696;61055;62901;63385;63818;66512;66742;67253;67747;68232;67574;0,0494;0,0491;0,047694;0,031553;0,078348;0,135314;0,179797;0,327123;0,487106;0,615547;0,399562;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,49427
21;21005;36;43;41;55;67;69;91;122;116;99;131;537808;543282;563877;570498;576587;581920;585881;590620;595044;599144;601025;0,0669;0,0791;0,072711;0,096407;0,116201;0,118573;0,155322;0,206563;0,194944;0,165236;0,217961;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,66938
28;28010;10;14;14;19;21;35;53;43;80;47;51;85569;86384;89617;90666;91631;95386;96485;97556;98604;99628;99239;0,1169;0,1621;0,15622;0,20956;0,22918;0,36693;0,549308;0,440772;0,811326;0,471755;0,513911;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,116865
23;23009;11;14;13;18;24;38;31;40;35;84;51;103930;105411;105626;106870;108129;110579;111666;112709;113712;114674;115313;0,1058;0,1328;0,123076;0,168429;0,221957;0,343646;0,277614;0,354896;0,307795;0,732511;0,442275;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,1584
23;23023;34;45;64;85;134;200;198;202;213;226;144;316500;319281;313596;315534;317524;323140;324771;326336;327836;329275;331455;0,1074;0,1409;0,204084;0,269385;0,422015;0,618927;0,60966;0,618994;0,649715;0,686356;0,434448;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,17425
50;50001;17;21;12;23;14;21;27;26;10;16;25;133023;133799;138794;139796;140862;144615;145838;147030;148208;149368;150852;0,1278;0,1570;0,086459;0,164525;0,099388;0,145213;0,185137;0,176835;0,067473;0,107118;0,165725;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,127797
21;21013;3;2;3;3;3;4;10;7;9;10;6;132044;133770;139136;140915;141956;139621;141167;142624;143983;145247;145296;0,0227;0,0150;0,021562;0,021289;0,021133;0,028649;0,070838;0,04908;0,062507;0,068848;0,041295;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,2272
22;22001;7;5;5;9;7;14;12;18;19;16;25;331472;334065;329404;331375;333303;335771;336764;337635;338403;339067;343897;0,0211;0,0150;0,015179;0,02716;0,021002;0,041695;0,035633;0,053312;0,056146;0,047188;0,072696;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,21118
35;35052;1;4;1;2;1;0;1;1;1;0;1;27262;27425;26294;26347;26410;27333;27418;27501;27582;27664;27665;0,0367;0,1459;0,038031;0,07591;0,037864;NA;0,036472;0,036362;0,036256;NA;0,036147;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,36681
31;31059;4;2;0;4;8;3;5;4;8;5;5;224882;226651;222054;223244;224453;232546;233915;235232;236484;237672;236230;0,0178;0,0088;NA;0,017918;0,035642;0,012901;0,021375;0,017004;0,033829;0,021037;0,021166;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,17787
29;29006;5;17;11;16;12;23;28;27;54;39;28;175030;176438;171681;172546;173417;184705;185881;186837;187403;188240;181717;0,0286;0,0964;0,064072;0,092729;0,069197;0,124523;0,150634;0,144511;0,288149;0,207182;0,154086;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,28567
32;32001;36;19;21;23;33;22;19;10;19;20;23;89075;89257;89204;89455;89657;95181;95603;96016;96419;96812;93654;0,4042;0,2129;0,235415;0,257113;0,368069;0,231139;0,198739;0,104149;0,197057;0,206586;0,245585;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,44154
33;33012;13;5;12;13;10;12;17;16;23;35;18;186166;188439;175294;176161;177108;178198;178851;179482;180092;180681;185354;0,0698;0,0265;0,068456;0,073796;0,056463;0,067341;0,095051;0,089145;0,127713;0,193712;0,097111;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,6983
29;29001;0;0;0;0;0;2;1;0;50;84;91;274496;281255;286246;292220;298118;321062;326787;332223;337316;342073;336810;NA;NA;NA;NA;NA;0,006229;0,00306;NA;0,148229;0,245562;0,270182;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
35;35009;9;3;5;8;4;6;2;5;3;8;6;136777;137708;135469;136154;136817;142082;142901;143699;144477;145239;145945;0,0658;0,0218;0,036909;0,058757;0,029236;0,042229;0,013996;0,034795;0,020765;0,055082;0,041111;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,6581
23;23031;0;12;8;6;11;2;5;8;10;17;19;90442;90880;90318;90690;91048;92460;92732;92994;93244;93484;94146;0,0000;0,1320;0,088576;0,066159;0,120815;0,021631;0,053919;0,086027;0,107246;0,181849;0,201814;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
27;27004;15;18;25;25;28;29;44;23;25;28;18;94144;94713;92352;92668;92444;96367;96699;97012;97307;97585;96108;0,1593;0,1900;0,270703;0,26978;0,302886;0,300933;0,45502;0,237084;0,256919;0,286929;0,187289;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,15933
35;35015;0;0;3;0;1;1;4;0;0;2;1;106374;107159;106352;107004;107638;111931;112698;113444;114173;114884;115669;0,0000;NA;0,028208;NA;0,00929;0,008934;0,035493;NA;NA;0,017409;0,008645;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;
23;23013;21;12;19;17;27;57;61;70;75;78;95;186158;187479;186971;188119;189249;192546;193466;194349;195198;196013;196063;0,1128;0,0640;0,10162;0,090368;0,142669;0,296033;0,315301;0,360177;0,384225;0,397933;0,484538;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,11287
35;35020;25;24;23;23;23;13;23;27;20;26;20;578243;584366;562096;565405;568973;591960;596251;600419;604497;608480;613085;0,0432;0,0411;0,040918;0,040679;0,040424;0,021961;0,038574;0,044969;0,033085;0,042729;0,032622;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,43234
15;15007;937;915;1386;1021;1083;1187;1111;1251;1539;1564;1597;2168314;2198188;2140643;2164037;2185084;2222335;2242436;2261942;2280761;2298862;2345306;0,4321;0,4163;0,647469;0,471803;0,495633;0,534123;0,495443;0,553065;0,674775;0,680337;0,680935;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,432133
31;31030;1722;1527;1419;1669;1673;1782;1623;1370;1411;1163;880;4932777;4997601;4772563;4811930;4850003;5038298;5079662;5119360;5157141;5193008;5191362;0,3491;0,3055;0,297325;0,346846;0,344948;0,353691;0,319509;0,267612;0,273601;0,223955;0,169512;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,34993
22;22008;2;0;0;2;2;0;0;0;0;1;0;41722;42012;40688;40855;41017;41314;41393;41464;41528;41582;42195;0,0479;NA;NA;0,048954;0,04876;NA;NA;NA;NA;0,024049;NA;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,47936
17;17001;14;13;23;18;12;11;11;22;25;22;24;185783;186804;196389;198079;199722;207214;209048;210839;212579;214274;214202;0,0754;0,0696;0,117115;0,090873;0,060084;0,053085;0,052619;0,104345;0,117603;0,102672;0,112044;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,75357
35;35018;10;12;14;15;19;8;9;13;10;11;5;259566;262570;257556;259801;261986;273302;275866;278357;280799;283176;286413;0,0385;0,0457;0,054357;0,057736;0,072523;0,029272;0,032625;0,046703;0,035613;0,038845;0,017457;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,38526
42;42012;26;27;27;31;26;19;16;26;20;37;28;645017;654453;677553;687351;696990;729835;743398;756836;770178;783406;795067;0,0403;0,0413;0,039849;0,045101;0,037303;0,026033;0,021523;0,034354;0,025968;0,04723;0,035217;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,439
14;14001;19;20;22;18;24;60;31;43;51;81;136;292491;298575;320322;327413;334076;347279;353589;359804;365901;371888;418986;0,0650;0,0670;0,068681;0,054976;0,07184;0,172772;0,087672;0,11951;0,139382;0,217808;0,324593;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,64959
31;31009;6;6;4;7;4;11;8;9;1;5;1;68502;68992;68570;69048;69456;71995;72452;72892;73308;73704;73345;0,0876;0,0870;0,058335;0,101379;0,05759;0,152788;0,110418;0,12347;0,013641;0,067839;0,013634;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,87589
50;50009;13;11;2;6;5;7;9;14;8;10;4;105179;105573;105286;105627;105987;108009;108378;108738;109097;109447;110132;0,1236;0,1042;0,018996;0,056804;0,047176;0,064809;0,083043;0,12875;0,073329;0,091368;0,03632;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,123599
31;31026;4;7;2;10;8;14;12;9;8;16;11;164290;165750;165199;166445;167670;174076;175416;176705;177930;179093;178814;0,0243;0,0422;0,012107;0,06008;0,047713;0,080425;0,068409;0,050932;0,044962;0,089339;0,061516;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,24347
29;29007;14;9;10;14;10;3;7;8;51;61;42;176339;177864;171237;172123;172975;182438;183427;184362;185237;186053;179592;0,0794;0,0506;0,058399;0,081337;0,057812;0,016444;0,038162;0,043393;0,275323;0,327864;0,233863;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,79393
28;28012;12;18;24;20;27;40;45;43;44;44;47;154285;155217;154348;156144;156003;162116;163026;163916;164786;165638;164375;0,0778;0,1160;0,155493;0,128087;0,173074;0,246737;0,27603;0,262329;0,267013;0,26564;0,285932;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,77778
29;29022;2;1;1;3;5;5;4;1;8;10;7;192202;193416;187461;188049;188675;197866;198620;199366;200064;200715;193284;0,0104;0,0052;0,005334;0,015953;0,026501;0,02527;0,020139;0,005016;0,039987;0,049822;0,036216;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,146
24;24014;7;8;10;9;18;30;23;46;38;57;42;134255;135007;134060;134764;135468;140876;141752;142602;143433;144242;142498;0,0521;0,0593;0,074593;0,066783;0,132873;0,212953;0,162255;0,322576;0,264932;0,395169;0,294741;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,5214
35;35023;10;8;4;12;2;13;11;6;4;9;5;208681;211410;207173;209492;211502;220973;223312;225585;227808;229981;233096;0,0479;0,0378;0,019308;0,057281;0,009456;0,058831;0,049258;0,026598;0,017559;0,039134;0,02145;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,4792
35;35048;59;29;32;33;23;24;32;28;19;18;19;482164;488341;498091;504338;510299;534652;541502;548162;554672;561035;570823;0,1224;0,0594;0,064245;0,065432;0,045072;0,044889;0,059095;0,05108;0,034254;0,032084;0,033285;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,122365
15;15010;20;8;22;16;32;30;38;44;49;66;119;368508;372222;382812;386884;390863;397869;401712;405443;409039;412502;420667;0,0543;0,0215;0,057469;0,041356;0,08187;0,075402;0,094595;0,108523;0,119793;0,159999;0,282884;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,54273
12;12005;3;4;6;6;5;5;4;4;6;13;12;54196;55203;58655;59793;60887;62499;63722;64926;66106;67265;70318;0,0554;0,0725;0,102293;0,100346;0,082119;0,080001;0,062773;0,061609;0,090763;0,193265;0,170653;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;0,55355
